Paper ID,PMCID,DOI,Method,Full Text Europe PMC,HREF,Year,Author,Title
18441219,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/18441219,2008,"Berthomé R, et al.","pur4 mutations are lethal to the male, but not the female, gametophyte and affect sporophyte development in Arabidopsis."
16982705,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16982705,2006,"Maurino VG, et al.",Identification and expression analysis of twelve members of the nucleobase-ascorbate transporter (NAT) gene family in Arabidopsis thaliana
23737500,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23737500,2013,"Xiang L, et al.",Trafficking of plant vacuolar invertases: from a membrane-anchored to a soluble status. Understanding sorting information in their complex N-terminal motifs.
18067581,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/18067581,2008,"Tamura T, et al.",Signal peptide peptidase and its homologs in Arabidopsis thaliana--plant tissue-specific expression and distinct subcellular localization.
17530285,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/17530285,2007,"Damari-Weissler H, et al.",Spinach SoHXK1 is a mitochondria-associated hexokinase
18931021,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/18931021,2008,"Gebert M, et al.",F-actin organization and pollen tube tip growth in Arabidopsis are dependent on the gametophyte-specific Armadillo repeat protein ARO1.
10945256,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/10945256,2000,"Nishii A, et al.","Characterization of a novel gene encoding a putative single zinc-finger protein, ZIM, expressed during the reproductive phase in Arabidopsis thaliana"
14988495,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/14988495,2004,"Arimura S, et al.","Arabidopsis dynamin-like protein 2a (ADL2a), like ADL2b, is involved in plant mitochondrial division"
21738492,,,GFP,,http://doi.org/10.1371/journal.pgen.1002159,2011,Xu S et al.,Transportin-SR is required for proper splicing of resistance genes and plant immunity.
18715957,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/18715957,2008,"Oikawa K, et al.",Chloroplast outer envelope protein CHUP1 is essential for chloroplast anchorage to the plasma membrane and chloroplast movement.
27879389,,,GFP,,,2017,Wang HJ et al.,VPS36-Dependent Multivesicular Bodies Are Critical for Plasmamembrane Protein Turnover and Vacuolar Biogenesis.
15246066,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15246066,2004,"Mercier RW, et al.",Yeast hygromycin sensitivity as a functional assay of cyclic nucleotide gated cation channels
15629774,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15629774,2005,"Ren T, et al.",The nuclear localization of the Arabidopsis transcription factor TIP is blocked by its interaction with the coat protein of Turnip crinkle virus
22738204,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/22738204,2012,"McLoughlin F, et al.",The Snf1-related protein kinases SnRK2.4 and SnRK2.10 are involved in maintenance of root system architecture during salt stress.
19434422,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/19434422,2009,"Mangeon A, et al.","AtGRP5, a vacuole-located glycine-rich protein involved in cell elongation."
11874578,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/11874578,2002,"Saint-Jore CM, et al.",Redistribution of membrane proteins between the Golgi apparatus and endoplasmic reticulum in plants is reversible and not dependent on cytoskeletal networks
17426055,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/17426055,2007,"Bown L, et al.",The ectopically parting cells 1-2 (epc1-2) mutant exhibits an exaggerated response to abscisic acid
18686298,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/18686298,2008,"Whiteman SA, et al.",Identification of novel proteins and phosphorylation sites in a tonoplast enriched membrane fraction of Arabidopsis thaliana.
10737809,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/10737809,2000,"Cutler SR, et al.",Random GFP::cDNA fusions enable visualization of subcellular structures in cells of Arabidopsis at a high frequency
16624863,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16624863,2006,"Collier S, et al.",A distant coilin homologue is required for the formation of cajal bodies in Arabidopsis
21166475,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/21166475,2011,"Ito J, et al.",Analysis of the Arabidopsis cytosolic proteome highlights subcellular partitioning of central plant metabolism.
17220198,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/17220198,2007,"Ambrose JC, et al.",The kinesin ATK5 functions in early spindle assembly in Arabidopsis
26129778,,,GFP,,http://dx.doi.org/10.1038/ncomms8243,2015,Gao MJ et al.,SCARECROW-LIKE15 interacts with HISTONE DEACETYLASE19 and is essential for repressing the seed maturation programme.
18676662,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/18676662,2008,"Zhao J, et al.",AtCHX13 is a plasma membrane K+ transporter.
23424627,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23424627,2013,"Tunc-Ozdemir M, et al.",Cyclic nucleotide gated channels 7 and 8 are essential for male reproductive fertility.
15024409,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15024409,2004,"Xie Z, et al.",Genetic and functional diversification of small RNA pathways in plants
21443605,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/21443605,2012,"Inzé A, et al.",A subcellular localization compendium of hydrogen peroxide-induced proteins.
11821043,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/11821043,2002,"Schonknecht G, et al.",KCO1 is a component of the slow-vacuolar (SV) ion channel
22664102,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/22664102,2012,"Sakamoto H, et al.",Interaction between a plasma membrane-localized ankyrin-repeat protein ITN1 and a nuclear protein RTV1.
15722465,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15722465,2005,"Demidov D, et al.",Identification and dynamics of two classes of aurora-like kinases in Arabidopsis and other plants
15665250,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15665250,2005,"Loque D, et al.",Tonoplast intrinsic proteins AtTIP2;1 and AtTIP2;3 facilitate NH3 transport into the vacuole
21515817,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/21515817,2011,"Lee J, et al.",Both the hydrophobicity and a positively charged region flanking the C-terminal region of the transmembrane domain of signal-anchored proteins play critical roles in determining their targeting specificity to the endoplasmic reticulum or endosymbiotic organelles in Arabidopsis cells.
22897245,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/22897245,2012,"Luo G, et al.","Four closely-related RING-type E3 ligases, APD1-4, are involved in pollen mitosis II regulation in Arabidopsis."
11719511,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/11719511,2002,"Schubert M, et al.",Proteome map of the chloroplast lumen of Arabidopsis thaliana
22635117,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/22635117,2012,"Song K, et al.",An A/ENTH Domain-Containing Protein Functions as an Adaptor for Clathrin-Coated Vesicles on the Growing Cell Plate in Arabidopsis Root Cells.
11158531,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/11158531,2001,"Kushnir S, et al.",A mutation of the mitochondrial ABC transporter Sta1 leads to dwarfism and chlorosis in the Arabidopsis mutant starik
22635113,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/22635113,2012,"Nagano M, et al.",Arabidopsis Sphingolipid Fatty Acid 2-Hydroxylases (AtFAH1 and AtFAH2) Are Functionally Differentiated in Fatty Acid 2-Hydroxylation and Stress Responses.
19174456,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/19174456,2009,"Dixon DP, et al.",Enzyme activities and subcellular localization of members of the Arabidopsis glutathione transferase superfamily.
16644739,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16644739,2006,"Barber C, et al.",Distinct properties of the five UDP-D-glucose/UDP-D-galactose 4-epimerase isoforms of Arabidopsis thaliana.
19880612,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/19880612,2010,"Agee AE, et al.",MODIFIED VACUOLE PHENOTYPE1 is an Arabidopsis myrosinase-associated protein involved in endomembrane protein trafficking.
25740923,,,MS/MS,,http://doi.org/10.1093/jxb/erv018,2015,Uberegui E et al.,An Arabidopsis soluble chloroplast proteomic analysis reveals the participation of the Executer pathway in response to increased light conditions.
15591448,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15591448,2004,"Lin RC, et al.",Arabidopsis FHY3/FAR1 gene family and distinct roles of its members in light control of arabidopsis development
12602871,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/12602871,2003,"Sharma VK, et al.",The Arabidopsis CLV3-like (CLE) genes are expressed in diverse tissues and encode secreted proteins
15598803,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15598803,2005,"Klepek YS, et al.","Arabidopsis POLYOL TRANSPORTER5, a new member of the monosaccharide transporter-like superfamily, mediates H+-Symport of numerous substrates, including myo-inositol, glycerol, and ribose"
23602096,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23602096,2013,"Suzuki T, et al.","Development and disintegration of tapetum-specific lipid-accumulating organelles, elaioplasts and tapetosomes, in Arabidopsis thaliana and Brassica napus."
12968184,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/12968184,2003,"Han S, et al.",A cell surface receptor mediates extracellular Ca(2+) sensing in guard cells
14730085,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/14730085,2004,"Lister R, et al.",A transcriptomic and proteomic characterization of the Arabidopsis mitochondrial protein import apparatus and its response to mitochondrial dysfunction
24637024,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24637024,2014,"Haraguchi T, et al.","Molecular characterization and subcellular localization of Arabidopsis class VIII myosin, ATM1."
18826430,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/18826430,2009,"Castaings L, et al.",The nodule inception-like protein 7 modulates nitrate sensing and metabolism in Arabidopsis.
20739301,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/20739301,2010,"Toledo-Ortiz G, et al.",Subcellular sites of the signal transduction and degradation of phytochrome A.
20304971,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/20304971,2010,"Blum R, et al.",Cytosolic action of phytochelatin synthase.
22010978,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/22010978,2012,"Ibl V, et al.",Interactome of the plant-specific ESCRT-III component AtVPS2.2 in Arabidopsis thaliana.
10358052,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/10358052,1999,"Zimmermann S, et al.",UV-responsive genes of arabidopsis revealed by similarity to the Gcn4-mediated UV response in yeast
26178734,,,GFP,,http://doi.org/10.1111/jipb.12379,2016,Zhao J et al.,ANAC005 is a membrane-associated transcription factor and regulates vascular development in Arabidopsis.
11565032,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/11565032,2001,"Nakajima K, et al.",Intercellular movement of the putative transcription factor SHR in root patterning
16635983,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/16635983,2006,"Nelson CJ, et al.",A quantitative analysis of Arabidopsis plasma membrane using trypsin-catalyzed (18)O labeling
16461285,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16461285,2006,"Vanstraelen M, et al.",Cell cycle-dependent targeting of a kinesin at the plasma membrane demarcates the division site in plant cells
12853455,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/12853455,2003,"Lee KH, et al.",The M domain of atToc159 plays an essential role in the import of proteins into chloroplasts and chloroplast biogenesis
12101128,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/12101128,2002,"Shah K, et al.",The Arabidopsis kinase-associated protein phosphatase controls internalization of the somatic embryogenesis receptor kinase 1
16040659,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16040659,2005,"Thompson AR, et al.",Autophagic nutrient recycling in Arabidopsis directed by the ATG8 and ATG12 conjugation pathways
18703057,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/18703057,2008,"Carrie C, et al.",Type II NAD(P)H dehydrogenases are targeted to mitochondria and chloroplasts or peroxisomes in Arabidopsis thaliana.
26909945,,,GFP,,http://dx.doi.org/10.4238/gmr.15016378,2016,Luo Q et al.,Overexpression of NaKR3 enhances salt tolerance in Arabidopsis.
16271866,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16271866,2005,"Heisler MG, et al.",Patterns of auxin transport and gene expression during primordium development revealed by live imaging of the Arabidopsis inflorescence meristem
23585650,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23585650,2013,"Chen M, et al.",ACYL-LIPID DESATURASE2 is required for chilling and freezing tolerance in Arabidopsis.
28074928,,,GFP,,,2017,Li Y et al.,Exocyst subunit SEC3A marks the germination site and is essential for pollen germination in Arabidopsis thaliana.
23585652,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23585652,2013,"Kim J, et al.","Arabidopsis 3-ketoacyl-coenzyme a synthase9 is involved in the synthesis of tetracosanoic acids as precursors of cuticular waxes, suberins, sphingolipids, and phospholipids."
10984613,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/10984613,2000,"Fujiwara M, et al.","Three new nuclear genes, sigD, sigE and sigF, encoding putative plastid RNA polymerase sigma factors in Aarabidopsis thaliana"
10940466,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/10940466,2000,"Li J, et al.",Cloning and in vitro expression of the cDNA encoding a putative nucleoside transporter from Arabidopsis thaliana
22135470,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/22135470,2011,"Atmodjo MA, et al.",Galacturonosyltransferase (GAUT)1 and GAUT7 are the core of a plant cell wall pectin biosynthetic homogalacturonan:galacturonosyltransferase complex.
19200151,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/19200151,2009,"Guan H, et al.",Overexpression of a new putative membrane protein gene AtMRB1 results in organ size enlargement in Arabidopsis.
15604729,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/15604729,2004,"Millar AH, et al.",Mitochondrial cytochrome c oxidase and succinate dehydrogenase complexes contain plant specific subunits
11283335,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/11283335,2001,"Hong Z, et al.",A novel UDP-glucose transferase is part of the callose synthase complex and interacts with phragmoplastin at the forming cell plate
11283334,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/11283334,2001,"Hong Z, et al.",A cell plate-specific callose synthase and its interaction with phragmoplastin
15604726,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15604726,2004,"Baek D, et al.",Bax-induced cell death of Arabidopsis is meditated through reactive oxygen-dependent and -independent processes
19054337,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/19054337,2009,"Tang LK, et al.",An anther-specific dihydroflavonol 4-reductase-like gene (DRL1) is essential for male fertility in Arabidopsis.
15720705,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15720705,2005,Serna L,A simple method for discriminating between cell membrane and cytosolic proteins
15173561,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15173561,2004,"Lin Y, et al.",The peroxisome deficient Arabidopsis mutant sse1 exhibits impaired fatty acid synthesis
25641898,,,MS/MS,,http://doi.org/10.1002/pmic.201400467,2015,Zargar SM et al.,Quantitative proteomics of Arabidopsis shoot microsomal proteins reveals a cross-talk between excess zinc and iron deficiency.
10652141,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/10652141,1999,"Haasen D, et al.",Nuclear export of proteins in plants: AtXPO1 is the export receptor for leucine-rich nuclear export signals in Arabidopsis thaliana
27006483,,,GFP,,http://dx.doi.org/10.1093/jxb/erw106,2016,Zhang J et al.,"Plastid ribosomal protein S5 is involved in photosynthesis, plant development, and cold stress tolerance in Arabidopsis."
20643804,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/20643804,2010,"Zou C, et al.",Male gametophyte-specific WRKY34 transcription factor mediates cold sensitivity of mature pollen in Arabidopsis.
24225654,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24225654,2014,"Qi D, et al.",Recognition of the protein kinase AVRPPHB SUSCEPTIBLE1 by the disease resistance protein RESISTANCE TO PSEUDOMONAS SYRINGAE5 is dependent on s-acylation and an exposed loop in AVRPPHB SUSCEPTIBLE1.
11733507,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/11733507,2002,"Cleary SP, et al.",Isolated plant mitochondria import chloroplast precursor proteins in vitro with the same efficiency as chloroplasts
23673979,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23673979,2013,"Rigó G, et al.",Inactivation of plasma membrane-localized CDPK-RELATED KINASE5 decelerates PIN2 exocytosis and root gravitropic response in Arabidopsis.
16531488,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16531488,2006,"Ma C, et al.",Identification and characterization of a stress-inducible and a constitutive small heat-shock protein targeted to the matrix of plant peroxisomes
23370715,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23370715,2013,"Vellosillo T, et al.",Defense activated by 9-lipoxygenase-derived oxylipins requires specific mitochondrial proteins.
22623495,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/22623495,2012,"Lee LY, et al.",Screening a cDNA library for protein-protein interactions directly in planta.
15879561,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15879561,2005,"Sagi G, et al.",Class 1 reversibly glycosylated polypeptides are plasmodesmal-associated proteins delivered to plasmodesmata via the golgi apparatus
9881164,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/9881164,1998,"Ho CL, et al.",Molecular characterization of plastidic phosphoserine aminotransferase in serine biosynthesis from Arabidopsis
26941089,,,GFP,,http://dx.doi.org/10.1105/tpc.15.00794,2016,Sparks JA et al.,HLB1 Is a Tetratricopeptide Repeat Domain-Containing Protein That Operates at the Intersection of the Exocytic and Endocytic Pathways at the TGN/EE in Arabidopsis.
20023146,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/20023146,2010,"Petersen LN, et al.",The missing link in plant histidine biosynthesis: Arabidopsis myoinositol monophosphatase-like2 encodes a functional histidinol-phosphate phosphatase.
26586176,,,GFP,,,2016,Zhai H et al.,DNA-binding protein phosphatase AtDBP1 acts as a promoter of flowering in Arabidopsis.
11285278,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/11285278,2001,"Vitha S, et al.",FtsZ ring formation at the chloroplast division site in plants
16038907,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16038907,2005,"Desbrosses-Fonrouge AG, et al.",Arabidopsis thaliana MTP1 is a Zn transporter in the vacuolar membrane which mediates Zn detoxification and drives leaf Zn accumulation
21173023,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/21173023,2011,"Hirano T, et al.","Loss-of-Function and Gain-of-Function Mutations in FAB1A/B Impair Endomembrane Homeostasis, Conferring Pleiotropic Developmental Abnormalities in Arabidopsis."
28489820,,,GFP,,,2017,Liu KH et al.,Discovery of nitrate-CPK-NLP signalling in central nutrient-growth networks.
24285750,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24285750,2014,"Maldonado-Bonilla LD, et al.",The arabidopsis tandem zinc finger 9 protein binds RNA and mediates pathogen-associated molecular pattern-triggered immune responses.
17517886,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/17517886,2007,"Chen S, et al.","Functional characterization of AtATM1, AtATM2, and AtATM3, a subfamily of Arabidopsis half-molecule ATP-binding cassette transporters implicated in iron homeostasis"
19283443,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/19283443,2009,"Abu-Abied M, et al.","Identification of an Arabidopsis unknown small membrane protein targeted to mitochondria, chloroplasts, and peroxisomes."
25161662,,,GFP,,,2014,Tanz SK et al.,Using the SUBcellular database for Arabidopsis proteins to localize the Deg protease family.
20430748,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/20430748,2010,"Guseman JM, et al.",Dysregulation of cell-to-cell connectivity and stomatal patterning by loss-of-function mutation in Arabidopsis chorus (glucan synthase-like 8).
18931141,,,"MS/MS,GFP",,http://www.ncbi.nlm.nih.gov/pubmed/18931141,2008,"Eubel H, et al.","Novel proteins, putative membrane transporters, and an integrated metabolic network are revealed by quantitative proteomic analysis of Arabidopsis cell culture peroxisomes."
ISI:000238454800009,,,GFP,,http://dx.doi.org/10.1016/j.plantsci.2006.02.014,2006,"Marin E, et al.",Molecular characterization of three Arabidopsis soluble ABC proteins which expression is induced by sugars
24045017,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24045017,2013,"Ng S, et al.","A membrane-bound NAC transcription factor, ANAC017, mediates mitochondrial retrograde signaling in Arabidopsis."
16262709,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16262709,2005,"Sano T, et al.","Appearance of actin microfilament 'twin peaks' in mitosis and their function in cell plate formation, as visualized in tobacco BY-2 cells expressing GFP-fimbrin"
17892448,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/17892448,2007,"Baud S, et al.",Function of plastidial pyruvate kinases in seeds of Arabidopsis thaliana
17892446,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/17892446,2007,"Bernal AJ, et al.","Disruption of ATCSLD5 results in reduced growth, reduced xylan and homogalacturonan synthase activity and altered xylan occurrence in Arabidopsis."
26234706,,,GFP,,http://doi.org/10.1111/tpj.12948,2015,Chen HY et al.,The Arabidopsis vacuolar sugar transporter SWEET2 limits carbon sequestration from roots and restricts Pythium infection.
22634761,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/22634761,2012,"Liu TY, et al.",PHO2-dependent degradation of PHO1 modulates phosphate homeostasis in Arabidopsis.
17492287,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/17492287,2007,"Anderson DJ, et al.",Expression analysis and subcellular localization of the Arabidopsis thaliana G-protein beta-subunit AGB1
24086145,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24086145,2013,"Da Ines O, et al.","Meiotic recombination in Arabidopsis is catalysed by DMC1, with RAD51 playing a supporting role."
18643965,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/18643965,2008,"Weber C, et al.",Plant stress granules and mRNA processing bodies are distinct from heat stress granules.
27726859,,,GFP,,,2016,Wang M et al.,Biochemical properties and subcellular localization of tyrosine aminotransferases in Arabidopsis thaliana.
24486761,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24486761,2014,"Hashiguchi Y, et al.",A unique HEAT repeat-containing protein SHOOT GRAVITROPISM6 is involved in vacuolar membrane dynamics in gravity-sensing cells of Arabidopsis inflorescence stem.
22505201,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/22505201,2012,"Ferreira AL, et al.",In vitro hemodynamic evaluation of ventricular suction conditions of the EVAHEART ventricular assist pump.
15703292,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15703292,2005,"Bhat RA, et al.",Recruitment and interaction dynamics of plant penetration resistance components in a plasma membrane microdomain
17991630,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/17991630,2007,"Lee C, et al.",The PARVUS gene is expressed in cells undergoing secondary wall thickening and is essential for glucuronoxylan biosynthesis.
23495664,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23495664,2013,"Zhang Y, et al.",The Arabidopsis exocyst subunit SEC3A is essential for embryo development and accumulates in transient puncta at the plasma membrane.
22829145,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/22829145,2012,"Wieckowski Y, et al.",Nuclear ribosome biogenesis mediated by the DIM1A rRNA dimethylase is required for organized root growth and epidermal patterning in Arabidopsis.
22829147,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/22829147,2012,"Nakabayashi K, et al.",The time required for dormancy release in arabidopsis is determined by DELAY OF GERMINATION1 protein levels in freshly harvested seeds.
23323832,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/23323832,2013,"McLoughlin F, et al.",Identification of novel candidate phosphatidic acid-binding proteins involved in the salt-stress response of Arabidopsis thaliana roots.
12606038,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/12606038,2003,"Herald VL, et al.",Proteomic identification of divalent metal cation binding proteins in plant mitochondria
16244868,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16244868,2005,"Libault M, et al.",The Arabidopsis LHP1 protein is a component of euchromatin
21940997,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/21940997,2011,"Moriwaki T, et al.",Hormonal regulation of lateral root development in Arabidopsis modulated by MIZ1 and requirement of GNOM activity for MIZ1 function.
10221900,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/10221900,1999,"Cashmore AR, et al.",Cryptochromes: blue light receptors for plants and animals
26305561,,,GFP,,http://doi.org/10.1111/nph.13611,2016,Lévesque-Lemay M et al.,Tapetal oleosins play an essential role in tapetosome formation and protein relocation to the pollen coat.
19136569,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/19136569,2009,"Rippert P, et al.",Tyrosine and phenylalanine are synthesized within the plastids in Arabidopsis.
24755455,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24755455,2014,"Hao H, et al.",Clathrin and Membrane Microdomains Cooperatively Regulate RbohD Dynamics and Activity in Arabidopsis.
23408827,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23408827,2013,"Wang LC, et al.",Arabidopsis HIT4 encodes a novel chromocentre-localized protein involved in the heat reactivation of transcriptionally silent loci and is essential for heat tolerance in plants.
15775980,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15775980,2005,"Naumann K, et al.",Pivotal role of AtSUVH2 in heterochromatic histone methylation and gene silencing in Arabidopsis
26870730,,,GFP,,http://dx.doi.org/10.3389/fcell.2016.00004,2016,Wakuta S et al.,Tolerance to Excess-Boron Conditions Acquired by Stabilization of a BOR1 Variant with Weak Polarity in Arabidopsis.
17307898,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/17307898,2007,"Matheson LA, et al.",Multiple roles of ADP-ribosylation factor 1 in plant cells include spatially regulated recruitment of coatomer and elements of the Golgi matrix.
14671023,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/14671023,2004,"Cheung AY, et al.",Overexpression of an Arabidopsis formin stimulates supernumerary actin cable formation from pollen tube cell membrane
14671022,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/14671022,2004,"Heazlewood JL, et al.","Experimental analysis of the Arabidopsis mitochondrial proteome highlights signaling and regulatory components, provides assessment of targeting prediction programs, and indicates plant-specific mitochondrial proteins"
24097264,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24097264,2014,"Kawai-Yamada M, et al.",Plastidic protein Cdf1 is essential in Arabidopsis embryogenesis.
24104567,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24104567,2013,"Pulido P, et al.",Arabidopsis J-protein J20 delivers the first enzyme of the plastidial isoprenoid pathway to protein quality control.
14726522,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/14726522,2004,"Kasahara H, et al.",Distinct isoprenoid origins of cis- and trans-zeatin biosyntheses in Arabidopsis
10948212,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/10948212,2000,"Logan DC, et al.","Mitochondria-targeted GFP highlights the heterogeneity of mitochondrial shape, size and movement within living plant cells"
23761796,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/23761796,2013,"Peters K, et al.",3D Gel Map of Arabidopsis Complex I.
26461226,,,GFP,,http://doi.org/10.1111/tpj.13046,2015,Zhao S et al.,RopGEF2 is involved in ABA-suppression of seed germination and post-germination growth of Arabidopsis.
20061580,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/20061580,2010,"Ferro M, et al.","AT_CHLORO, a comprehensive chloroplast proteome database with subplastidial localization and curated information on envelope proteins."
18086223,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/18086223,2008,"Guo B, et al.",Functional analysis of the Arabidopsis PHT4 family of intracellular phosphate transporters
